_id,height,race,gender,birth,spouse,death,realm,hair,name,wikiUrl,series
5cd99d4bde30eff6ebccfda0,,Human,Male,TA 1960,Unnamed wife,TA 2080,,,Mardil Voronwë,http://lotr.wikia.com//wiki/Mardil_Voronw%C3%AB,lotr
5cd99d4bde30eff6ebccfda1,,Human,Male,"Mid ,Third Age","Unknown, possible none",Mid Third Age,,"Dark, later grey ",Malbeth the Seer,http://lotr.wikia.com//wiki/Malbeth_the_Seer,lotr
5cd99d4bde30eff6ebccfda2,,Human,Male,"Mid-,Third Age",Unnamed wife,Mid-Third Age,,,Marhwini,http://lotr.wikia.com//wiki/Marhwini,lotr
5cd99d4bde30eff6ebccfda3,,Hobbit,Male,SR 1343,Unnamed wife,,,,Marmadas Brandybuck,http://lotr.wikia.com//wiki/Marmadas_Brandybuck,lotr
5cd99d4bde30eff6ebccfda4,"Tall (6'4"")",Human,Male,TA 2890,,TA 2941,Lake-town,Auburn (film),Master of Laketown,http://lotr.wikia.com//wiki/Master_of_Laketown,lotr
5cd99d4bde30eff6ebccfda5,,Human,Male,SA 3318,Unnamed wife,TA 158,Gondor,,Meneldil,http://lotr.wikia.com//wiki/Meneldil,lotr
5cd99d4bde30eff6ebccfda6,,Human,Female,Around FA 450,Agathor,,,,Meleth,http://lotr.wikia.com//wiki/Meleth,lotr
5cd99d4bde30eff6ebccfda7,,Elf,Female,YT,,"Unknown, presumably still alive",Tol Eressëa,,Meril-i-Turinqi,http://lotr.wikia.com//wiki/Meril-i-Turinqi,lotr
5cd99d4bde30eff6ebccfda8,,Hobbit,Male,SR 1381,,"Early-,Fourth Age",,,Merimas Brandybuck,http://lotr.wikia.com//wiki/Merimas_Brandybuck,lotr
5cd99d4bde30eff6ebccfda9,,Human,Male,"Mid ,Third Age",,"July 13 ,1944",,,Minohtar,http://lotr.wikia.com//wiki/Minohtar,lotr
5cd99d4bde30eff6ebccfdaa,,Hobbit,Male,SR 1182,Unnamed wife,,,,Marroc Brandybuck,http://lotr.wikia.com//wiki/Marroc_Brandybuck,lotr
5cd99d4bde30eff6ebccfdab,,Human,Male,"Mid ,Third Age",Unnamed wife,TA 1856,,,Marhari,http://lotr.wikia.com//wiki/Marhari,lotr
5cd99d4bde30eff6ebccfdac,,Human,Male,TA 1454,Unnamed wife,TA 1634,Gondor,,Minardil,http://lotr.wikia.com//wiki/Minardil,lotr
5cd99d4bde30eff6ebccfdad,,Elf,Female,,Imrazôr,,,,Mithrellas,http://lotr.wikia.com//wiki/Mithrellas,lotr
5cd99d4bde30eff6ebccfdae,Tall,Human,Female,FA 443,Húrin Thalion,FA 500,,"Dark, grey in old age",Morwen,http://lotr.wikia.com//wiki/Morwen,lotr
5cd99d4bde30eff6ebccfdaf,,Human,Female,"Late 26th century ,Third Age",Unnamed husband,"Late ,Third Age",,,Morwen (Gondor),http://lotr.wikia.com//wiki/Morwen_(Gondor),lotr
5cd99d4bde30eff6ebccfdb0,,Elf,,"Perhaps ,Firstborn",,,,,Morwë,http://lotr.wikia.com//wiki/Morw%C3%AB,lotr
5cd99d4bde30eff6ebccfdb1,,Elf,Female,,Finwë,YT 1170,,Silver,Míriel,http://lotr.wikia.com//wiki/M%C3%ADriel,lotr
5cd99d4bde30eff6ebccfdb2,,Dwarf,Male,"Early ,First Age",Unnamed wife,FA 502,,,Mîm,http://lotr.wikia.com//wiki/M%C3%AEm,lotr
5cd99d4bde30eff6ebccfdb3,,Human,Male,TA 1049,"Unknown, possibly none as he had no children",TA 1294,Gondor,,Narmacil I,http://lotr.wikia.com//wiki/Narmacil_I,lotr
5cd99d4bde30eff6ebccfdb4,,Human,Female,SA 840,,"Mid ,Second Age",,,Nessanië,http://lotr.wikia.com//wiki/Nessani%C3%AB,lotr
5cd99d4bde30eff6ebccfdb5,,Elf,Female,YT,"Loved ,Amroth",TA 1981,,Possibly golden,Nimrodel,http://lotr.wikia.com//wiki/Nimrodel,lotr
5cd99d4bde30eff6ebccfdb6,,Elf,Female,"YT, during the ,Noontide of Valinor",Fëanor,Still alive,,Reddish brown,Nerdanel,http://lotr.wikia.com//wiki/Nerdanel,lotr
5cd99d4bde30eff6ebccfdb7,,Dwarf,Male,,,FA 503,,,Naugladur,http://lotr.wikia.com//wiki/Naugladur,lotr
5cd99d4bde30eff6ebccfdb8,,Hobbit,Female,SR 1261,Theobald Bolger,,Shire,,Nina Lightfoot,http://lotr.wikia.com//wiki/Nina_Lightfoot,lotr
5cd99d4bde30eff6ebccfdb9,,Human,Male,SA 222,Unnamed wife,"Early ,Second Age",,,Nolondil,http://lotr.wikia.com//wiki/Nolondil,lotr
5cd99d4bde30eff6ebccfdba,Tall,Human,Female,FA 473,Túrin Turambar,FA 499,,Golden,Niënor,http://lotr.wikia.com//wiki/Ni%C3%ABnor,lotr
5cd99d4bde30eff6ebccfdbb,,Hobbit,Male,"Late ,Third Age",,,,,Nob,http://lotr.wikia.com//wiki/Nob,lotr
5cd99d4bde30eff6ebccfdbc,,Human,Male,TA 1684,Unnamed wife,TA 1856,,,Narmacil II,http://lotr.wikia.com//wiki/Narmacil_II,lotr
5cd99d4bde30eff6ebccfdbd,,Dwarf,Male,TA 1832,Unnamed wife,TA 1981,Khazad-dûm,,Náin I,http://lotr.wikia.com//wiki/N%C3%A1in_I,lotr
5cd99d4bde30eff6ebccfdbe,,Dwarf,Male,TA 2338,Unnamed wife,TA 2585,Grey Mountains,,Náin II,http://lotr.wikia.com//wiki/N%C3%A1in_II,lotr
5cd99d4bde30eff6ebccfdbf,,Dwarf,Male,"Late ,Third Age",,TA 2994,,,Náli,http://lotr.wikia.com//wiki/N%C3%A1li,lotr
5cd99d4bde30eff6ebccfdc0,,Dwarf,Male,"Late ,Third Age",,Late Third Age,,,Nár,http://lotr.wikia.com//wiki/N%C3%A1r,lotr
5cd99d4bde30eff6ebccfdc1,,Human,Male,Late Second Age,Unnamed wife,SA 3065,,,Númendil,http://lotr.wikia.com//wiki/N%C3%BAmendil,lotr
5cd99d4bde30eff6ebccfdc2,,Human,Female,"Early ,Second Age",Beregar,,,,Núneth,http://lotr.wikia.com//wiki/N%C3%BAneth,lotr
5cd99d4bde30eff6ebccfdc3,,Elf,,"Perhaps ,Firstborn",,,,,Nurwë,http://lotr.wikia.com//wiki/Nurw%C3%AB,lotr
5cd99d4bde30eff6ebccfdc4,,Dwarf,Male,TA 2837,,,,,Nori,http://lotr.wikia.com//wiki/Nori,lotr
5cd99d4bde30eff6ebccfdc5,,Dwarf,Male,TA 2665,Unnamed wife,TA 2799,,,Náin (father of Dáin II Ironfoot),http://lotr.wikia.com//wiki/N%C3%A1in_(father_of_D%C3%A1in_II_Ironfoot),lotr
5cd99d4bde30eff6ebccfdc6,,Hobbit,Male,TA 2923,Unnamed wife,"Early ,Fourth Age",,,Old Noakes,http://lotr.wikia.com//wiki/Old_Noakes,lotr
5cd99d4bde30eff6ebccfdc7,,Elf,Male,Possibly Firstborn,Unnamed Wife,Still Alive,"Tol Eressëa,Alqualondë",Silver,Olwë,http://lotr.wikia.com//wiki/Olw%C3%AB,lotr
5cd99d4bde30eff6ebccfdc8,,Human,Male,"Sometime before ,SA 799",Ailinel,,,,Orchaldor,http://lotr.wikia.com//wiki/Orchaldor,lotr
5cd99d4bde30eff6ebccfdc9,,Human,Male,TA 1787,Unnamed wife,TA 1944,Gondor,,Ondoher,http://lotr.wikia.com//wiki/Ondoher,lotr
5cd99d4bde30eff6ebccfdca,,Dwarf,Male,TA 2865,,TA 2994,,,Ori,http://lotr.wikia.com//wiki/Ori,lotr
5cd99d4bde30eff6ebccfdcb,,Elf,Male,YT,Unnamed wife,"FA 495 ,Battle of Tumhalad",Nargothrond,Golden,Orodreth,http://lotr.wikia.com//wiki/Orodreth,lotr
5cd99d4bde30eff6ebccfdcc,,Human,Male,TA 2576,Unnamed wife,TA 2685,,,Orodreth (Steward),http://lotr.wikia.com//wiki/Orodreth_(Steward),lotr
5cd99d4bde30eff6ebccfdcd,,Human,Male,SA 382,,,,,Oromendil,http://lotr.wikia.com//wiki/Oromendil,lotr
5cd99d4bde30eff6ebccfdce,,Human,Male,"Late ,Second Age",,,,,Ohtar,http://lotr.wikia.com//wiki/Ohtar,lotr
5cd99d4bde30eff6ebccfdcf,,Human,Male,TA 222,Unnamed wife,TA 492,Gondor,,Ostoher,http://lotr.wikia.com//wiki/Ostoher,lotr
5cd99d4bde30eff6ebccfdd0,,Elf,Male,,,,,,Orophin,http://lotr.wikia.com//wiki/Orophin,lotr
5cd99d4bde30eff6ebccfdd1,,Human,Male,TA 1879,,TA 1998,,,Pelendur,http://lotr.wikia.com//wiki/Pelendur,lotr
5cd99d4bde30eff6ebccfdd2,,Hobbit,Female,"Late ,Third Age",Odo Proudfoot,,,,Mrs. Proudfoot,http://lotr.wikia.com//wiki/Mrs._Proudfoot,lotr
5cd99d4bde30eff6ebccfdd3,Tallest of the Elves of Gondolin,Elf,Male,"Early ,First Age",,,,,Pengolodh,http://lotr.wikia.com//wiki/Pengolodh,lotr
5cd99d4bde30eff6ebccfdd4,"1.22m (4'0"")",Hobbit,Male,TA 2910,Lobelia Sackville-Baggins,TA 3012,,,Otho Sackville-Baggins,http://lotr.wikia.com//wiki/Otho_Sackville-Baggins,lotr
5cd99d4bde30eff6ebccfdd5,,Hobbit,Male,TA 2904,Mrs. Proudfoot,TA 3005,,Brown Gray (movie),Odo Proudfoot,http://lotr.wikia.com//wiki/Odo_Proudfoot,lotr
5cd99d4bde30eff6ebccfdd6,,Human,Male,"Late ,First Age",,FA 460,,,Radhruin,http://lotr.wikia.com//wiki/Radhruin,lotr
5cd99d4bde30eff6ebccfdd7,,Elf,Male,First Age,Unnamed wife,SA 3434,Woodland Realm,,Oropher,http://lotr.wikia.com//wiki/Oropher,lotr
5cd99d4bde30eff6ebccfdd8,,Human,Male,"Late ,First Age",,Late First Age,,,Ragnir,http://lotr.wikia.com//wiki/Ragnir,lotr
5cd99d4bde30eff6ebccfdd9,,Human,Male,"Mid ,First Age",,FA 460,,,Ragnor,http://lotr.wikia.com//wiki/Ragnor,lotr
5cd99d4bde30eff6ebccfdda,,Human,Female,FA 450,Huor,FA 473,,,Rían,http://lotr.wikia.com//wiki/R%C3%ADan,lotr
5cd99d4bde30eff6ebccfddb,,Human,Female,c. T.A. 2328,Unnamed husband,,,,Rían (Gondor),http://lotr.wikia.com//wiki/R%C3%ADan_(Gondor),lotr
5cd99d4bde30eff6ebccfddc,,Hobbit,Male,TA 2849,Belba Baggins,"Late ,Third Age",Shire,,Rowan Greenhand,http://lotr.wikia.com//wiki/Rowan_Greenhand,lotr
5cd99d4bde30eff6ebccfddd,,Hobbit,Male,SR 1255,Belba Baggins,SR 1348,Bree,,Rudigar Bolger,http://lotr.wikia.com//wiki/Rudigar_Bolger,lotr
5cd99d4bde30eff6ebccfdde,,Hobbit,Male,,Asphodel Brandybuck,,,,Rufus Burrows,http://lotr.wikia.com//wiki/Rufus_Burrows,lotr
5cd99d4bde30eff6ebccfddf,,Human,Male,TA 310,Unnamed wife,TA 541,Gondor,,Rómendacil I,http://lotr.wikia.com//wiki/R%C3%B3mendacil_I,lotr
5cd99d4bde30eff6ebccfde0,"1.17m (3'10"")",Hobbit,Female,TA 2918,Otho Sackville-Baggins,TA 3020,,,Lobelia Sackville-Baggins,http://lotr.wikia.com//wiki/Lobelia_Sackville-Baggins,lotr
5cd99d4bde30eff6ebccfde1,,Elf,Male,YT,,,,,Rúmil (Noldo),http://lotr.wikia.com//wiki/R%C3%BAmil_(Noldo),lotr
5cd99d4bde30eff6ebccfde2,"1.22m (4'0"") ",Hobbit,Male,TA 2964,None,TA 3019,,Sandy,Lotho Sackville-Baggins,http://lotr.wikia.com//wiki/Lotho_Sackville-Baggins,lotr
5cd99d4bde30eff6ebccfde3,,Hobbit,Male,SR 1179,Unnamed wife,,,,Sadoc Brandybuck,http://lotr.wikia.com//wiki/Sadoc_Brandybuck,lotr
5cd99d4bde30eff6ebccfde4,,Human,Male,"about ,FA 430",None known,FA 495,,,Sador,http://lotr.wikia.com//wiki/Sador,lotr
5cd99d4bde30eff6ebccfde5,,Human,Male,Fourth Age,,,,,Saelon,http://lotr.wikia.com//wiki/Saelon,lotr
5cd99d4bde30eff6ebccfde6,,Elf,Male,,,,,,Rúmil of Lórien,http://lotr.wikia.com//wiki/R%C3%BAmil_of_L%C3%B3rien,lotr
5cd99d4bde30eff6ebccfde7,,Human,Male,,,,,,Sagroth,http://lotr.wikia.com//wiki/Sagroth,lotr
5cd99d4bde30eff6ebccfde8,,Human,Male,TA 1126,Unnamed wife,TA 1366,Gondor,,Rómendacil II,http://lotr.wikia.com//wiki/R%C3%B3mendacil_II,lotr
5cd99d4bde30eff6ebccfde9,,Human,Female,SA 521,Elatan,,,,Silmariën,http://lotr.wikia.com//wiki/Silmari%C3%ABn,lotr
5cd99d4bde30eff6ebccfdea,,Human,Male,"Mid-,Third Age",,,,,Sangahyando,http://lotr.wikia.com//wiki/Sangahyando,lotr
5cd99d4bde30eff6ebccfdeb,,Human,Male,TA 570,Unnamed wife,TA 830,Gondor,,Siriondil,http://lotr.wikia.com//wiki/Siriondil,lotr
5cd99d4bde30eff6ebccfdec,,Hobbit,Male,SR 1308,,SR 1407,,,Saradas Brandybuck,http://lotr.wikia.com//wiki/Saradas_Brandybuck,lotr
5cd99d4bde30eff6ebccfded,,Hobbit,Male,"Late ,Third Age",,,,,Robin Smallburrow,http://lotr.wikia.com//wiki/Robin_Smallburrow,lotr
5cd99d4bde30eff6ebccfdee,,Human,Male,SA 799,None,"Early ,Second Age",,,Soronto,http://lotr.wikia.com//wiki/Soronto,lotr
5cd99d4bde30eff6ebccfdef,Tall,Human,Female,TA 2922,Thengel,,Rohan,Dark,Morwen Steelsheen,http://lotr.wikia.com//wiki/Morwen_Steelsheen,lotr
5cd99d4bde30eff6ebccfdf0,,Human,Male,SA 2406,Unnamed wife,SA 2737,Númenor,,Tar-Alcarin,http://lotr.wikia.com//wiki/Tar-Alcarin,lotr
5cd99d4bde30eff6ebccfdf1,,Hobbit,Male,TA 2920,,FO 50,,,Ted Sandyman,http://lotr.wikia.com//wiki/Ted_Sandyman,lotr
5cd99d4bde30eff6ebccfdf2,,Human,Male,SA 700,Erendis,SA 1098,Númenor,,Tar-Aldarion,http://lotr.wikia.com//wiki/Tar-Aldarion,lotr
5cd99d4bde30eff6ebccfdf3,,Human,Male,SA 192,Unnamed wife,SA 603,Númenor,,Tar-Amandil,http://lotr.wikia.com//wiki/Tar-Amandil,lotr
5cd99d4bde30eff6ebccfdf4,,Human,Male,SA 1986,Unnamed wife,SA 2386,Númenor,,Tar-Ancalimon,http://lotr.wikia.com//wiki/Tar-Ancalimon,lotr
5cd99d4bde30eff6ebccfdf5,,Human,Male,SA 1003,Unnamed wife,SA 1404,Númenor,,Tar-Anárion,http://lotr.wikia.com//wiki/Tar-An%C3%A1rion,lotr
5cd99d4bde30eff6ebccfdf6,,Human,Male,SA 2618,Unnamed wife,SA 2899,Númenor,,Tar-Ardamin,http://lotr.wikia.com//wiki/Tar-Ardamin,lotr
5cd99d4bde30eff6ebccfdf7,,Human,Male,SA 1800,Unnamed wife,SA 2221,Númenor,,Tar-Atanamir,http://lotr.wikia.com//wiki/Tar-Atanamir,lotr
5cd99d4bde30eff6ebccfdf8,,Human,Male,SA 2516,Unnamed wife,SA 2825,Númenor,,Tar-Calmacil,http://lotr.wikia.com//wiki/Tar-Calmacil,lotr
5cd99d4bde30eff6ebccfdf9,,Human,Male,SA 1634,Unnamed wife,SA 2035,Númenor,,Tar-Ciryatan,http://lotr.wikia.com//wiki/Tar-Ciryatan,lotr
5cd99d4bde30eff6ebccfdfa,,Human,Male,SA 350,Unnamed wife,SA 751,Númenor,,Tar-Elendil,http://lotr.wikia.com//wiki/Tar-Elendil,lotr
5cd99d4bde30eff6ebccfdfb,,Human,Female,SA 873,Hallacar,SA 1285,Númenor,,Tar-Ancalimë,http://lotr.wikia.com//wiki/Tar-Ancalim%C3%AB,lotr
5cd99d4bde30eff6ebccfdfc,,Human,Male,SA 3035,Unnamed wife,SA 3255,Númenor,,Tar-Palantir,http://lotr.wikia.com//wiki/Tar-Palantir,lotr
5cd99d4bde30eff6ebccfdfd,,Human,Male,SA 1174,Unnamed wife,SA 1574,Númenor,,Tar-Súrion,http://lotr.wikia.com//wiki/Tar-S%C3%BArion,lotr
5cd99d4bde30eff6ebccfdfe,,Human,Male,SA 1474,Unnamed wife,SA 1873,Númenor,,Tar-Minastir,http://lotr.wikia.com//wiki/Tar-Minastir,lotr
5cd99d4bde30eff6ebccfdff,,Human,Female,SA 3117,Ar-Pharazôn,SA 3319,Númenor,,Tar-Míriel,http://lotr.wikia.com//wiki/Tar-M%C3%ADriel,lotr
5cd99d4bde30eff6ebccfe00,,Human,Female,SA 1320,None,SA 1731,Númenor,,Tar-Telperiën,http://lotr.wikia.com//wiki/Tar-Telperi%C3%ABn,lotr
5cd99d4bde30eff6ebccfe01,,Human,Female,SA 2277,Herucalmo,SA 2637,Númenor,,Tar-Vanimeldë,http://lotr.wikia.com//wiki/Tar-Vanimeld%C3%AB,lotr
5cd99d4bde30eff6ebccfe02,,Human,Male,TA 654,Berúthiel,TA 913,Gondor,,Tarannon Falastur,http://lotr.wikia.com//wiki/Tarannon_Falastur,lotr
5cd99d4bde30eff6ebccfe03,,Human,Male,SA 2136,Unnamed wife,SA 2526,Númenor,,Tar-Telemmaitë,http://lotr.wikia.com//wiki/Tar-Telemmait%C3%AB,lotr
5cd99d4bde30eff6ebccfe04,,Human,Male,TA 280,Unnamed wife,TA 515,Arnor,,Tarcil,http://lotr.wikia.com//wiki/Tarcil,lotr
5cd99d4bde30eff6ebccfe05,,Human,Male,SA 543,Almarian,SA 942,Númenor,,Tar-Meneldur,http://lotr.wikia.com//wiki/Tar-Meneldur,lotr
5cd99d4bde30eff6ebccfe06,,Human,Male,"Late ,Third Age",,,,,Targon,http://lotr.wikia.com//wiki/Targon,lotr
5cd99d4bde30eff6ebccfe07,,Elf,Male,"Unknown, awakened in the ,Years of the Trees",Tatië,,,,Tata,http://lotr.wikia.com//wiki/Tata,lotr
5cd99d4bde30eff6ebccfe08,,Elf,Female,"Unknown, awakened in the ,Years of the Trees",Tata,,,,Tatië,http://lotr.wikia.com//wiki/Tati%C3%AB,lotr
5cd99d4bde30eff6ebccfe09,,Human,Male,"After ,TA 654",Unnamed wife,"Before ,TA 913",,,Tarciryan,http://lotr.wikia.com//wiki/Tarciryan,lotr
5cd99d4bde30eff6ebccfe0a,,Dwarf,Male,First Age,,First Age,,,Telchar,http://lotr.wikia.com//wiki/Telchar,lotr
5cd99d4bde30eff6ebccfe0b,,Human,Male,TA 1516,Unnamed wife,TA 1636,Gondor,,Telemnar,http://lotr.wikia.com//wiki/Telemnar,lotr
5cd99d4bde30eff6ebccfe0c,,Human,Male,TA 1632,Unnamed wife,TA 1850,Gondor,,Telumehtar,http://lotr.wikia.com//wiki/Telumehtar,lotr
5cd99d4bde30eff6ebccfe0d,Tall,Human,Male,Second Age,,"Sometime after the ,War of the Last Alliance","White Mountains,Paths of the Dead",,The King of the Dead,http://lotr.wikia.com//wiki/The_King_of_the_Dead,lotr
5cd99d4bde30eff6ebccfe0e,,Human,Male,TA 1577,Unnamed wife,TA 1798,Gondor,,Tarondor,http://lotr.wikia.com//wiki/Tarondor,lotr
5cd99d4bde30eff6ebccfe0f,,Human,Male,TA 372,Unnamed wife,TA 602,Arnor,,Tarondor of Arnor,http://lotr.wikia.com//wiki/Tarondor_of_Arnor,lotr
5cd99d4bde30eff6ebccfe10,,Hobbit,,,,,,,User:Technobliterator/Showcase,http://lotr.wikia.com//wiki/User:Technobliterator/Showcase,lotr
5cd99d4bde30eff6ebccfe11,,Human,Male,TA 2905,Morwen Steelsheen,TA 2980,Rohan,,Thengel,http://lotr.wikia.com//wiki/Thengel,lotr
5cd99d4bde30eff6ebccfe12,,Human,Male,TA 2782,Unnamed wife,TA 2882,,,Thorondir,http://lotr.wikia.com//wiki/Thorondir,lotr
5cd99d4bde30eff6ebccfe13,Tall,Elf,Male,First Age,Unnamed wife,"Presumably departed to ,Aman","Woodland Realm,Mirkwood",Golden,Thranduil,http://lotr.wikia.com//wiki/Thranduil,lotr
5cd99d4bde30eff6ebccfe14,,Dwarf,Male,TA 1934,Unnamed wife,TA 2190,Khazad-dûm,,Thráin I,http://lotr.wikia.com//wiki/Thr%C3%A1in_I,lotr
5cd99d4bde30eff6ebccfe15,,Dwarf,Male,TA 2746,,"November 23, TA 2941",Ered Luin,,Thorin II Oakenshield,http://lotr.wikia.com//wiki/Thorin_II_Oakenshield,lotr
5cd99d4bde30eff6ebccfe16,,Dwarf,Male,TA 2644,Unnamed wife,TA 2850,Lonely Mountain,,Thráin II,http://lotr.wikia.com//wiki/Thr%C3%A1in_II,lotr
5cd99d4bde30eff6ebccfe17,,Dwarf,Male,TA 2866,,"FO 137,(aged 280)","Lonely Mountain,Iron Hills",,Thorin III Stonehelm,http://lotr.wikia.com//wiki/Thorin_III_Stonehelm,lotr
5cd99d4bde30eff6ebccfe18,,Dwarf,Male,TA 2542,Unnamed wife,TA 2790,"Grey Mountains,Lonely Mountain",Grey-white,Thrór,http://lotr.wikia.com//wiki/Thr%C3%B3r,lotr
5cd99d4bde30eff6ebccfe19,Tall,Human,Male,"TA 2948 ,Gondor",Elfhild,"March 15 ,3019",,White with braids (book) Blonde (films),Théoden,http://lotr.wikia.com//wiki/Th%C3%A9oden,lotr
5cd99d4bde30eff6ebccfe1a,,Human,Male,TA 2978,,"February 25 ,3019",,,Théodred,http://lotr.wikia.com//wiki/Th%C3%A9odred,lotr
5cd99d4bde30eff6ebccfe1b,,Human,Female,"After ,SA 61",,"Early ,Second Age",,,Tindómiel,http://lotr.wikia.com//wiki/Tind%C3%B3miel,lotr
5cd99d4bde30eff6ebccfe1c,,Dwarf,Male,TA 2035,Unnamed wife,TA 2289,"Lonely Mountain,Grey Mountains",,Thorin I,http://lotr.wikia.com//wiki/Thorin_I,lotr
5cd99d4bde30eff6ebccfe1d,,Hobbit,Male,FO 10,Goldilocks Gardner,FO 112,,,Faramir Took I,http://lotr.wikia.com//wiki/Faramir_Took_I,lotr
5cd99d4bde30eff6ebccfe1e,,Hobbit,Male,TA 2295,,TA 2398,,,Isumbras Took I,http://lotr.wikia.com//wiki/Isumbras_Took_I,lotr
5cd99d4bde30eff6ebccfe1f,,Hobbit,Male,TA 2878,Lalia Clayhanger,TA 2980,,,Fortinbras Took II,http://lotr.wikia.com//wiki/Fortinbras_Took_II,lotr
5cd99d4bde30eff6ebccfe20,,Hobbit,Male,TA 2666,Unnamed wife,TA 2759,,,Isumbras Took III,http://lotr.wikia.com//wiki/Isumbras_Took_III,lotr
5cd99d4bde30eff6ebccfe21,,Hobbit,Male,TA 2880,Unnamed wife,TA 2982,,,Adalgrim Took,http://lotr.wikia.com//wiki/Adalgrim_Took,lotr
5cd99d4bde30eff6ebccfe22,,Hobbit,Female,TA 2817,"Gerontius ""The Old"" Took",TA 2923,,,Adamanta (Chubb) Took,http://lotr.wikia.com//wiki/Adamanta_(Chubb)_Took,lotr
5cd99d4bde30eff6ebccfe23,,Hobbit,Male,TA 2620,Unnamed wife,TA 2722,,,Isengrim Took II,http://lotr.wikia.com//wiki/Isengrim_Took_II,lotr
5cd99d4bde30eff6ebccfe24,,Hobbit,Male,TA 2928,Unnamed wife,FO 2,,,Adelard Took,http://lotr.wikia.com//wiki/Adelard_Took,lotr
5cd99d4bde30eff6ebccfe25,,Hobbit,Male,TA 2916,None,TA 3015,,,Ferumbras III Took,http://lotr.wikia.com//wiki/Ferumbras_III_Took,lotr
5cd99d4bde30eff6ebccfe26,"1.35m (4'5"")",Hobbit,Male,TA 2701,Unnamed wife,TA 2800,,,Bandobras Took,http://lotr.wikia.com//wiki/Bandobras_Took,lotr
5cd99d4bde30eff6ebccfe27,,Hobbit,Male,TA 2844,,,,,Hildifons Took,http://lotr.wikia.com//wiki/Hildifons_Took,lotr
5cd99d4bde30eff6ebccfe28,,Hobbit,Male,TA 2847,,"TA 2946, (SR 1346",,,Isembard Took,http://lotr.wikia.com//wiki/Isembard_Took,lotr
5cd99d4bde30eff6ebccfe29,,Hobbit,Male,SR 1240,Rosa Baggins,SR 1341,,,Hildigrim Took,http://lotr.wikia.com//wiki/Hildigrim_Took,lotr
5cd99d4bde30eff6ebccfe2a,,Hobbit,Male,TA 2790,Adamanta Chubb,TA 2920,,,Gerontius Took,http://lotr.wikia.com//wiki/Gerontius_Took,lotr
5cd99d4bde30eff6ebccfe2b,,Hobbit,Male,TA 2849,,TA 2934,,,Hildibrand Took,http://lotr.wikia.com//wiki/Hildibrand_Took,lotr
5cd99d4bde30eff6ebccfe2c,,Hobbit,Male,TA 2933,Eglantine Banks,FO 13,,,Paladin Took II,http://lotr.wikia.com//wiki/Paladin_Took_II,lotr
5cd99d4bde30eff6ebccfe2d,,Hobbit,Female,TA 2975,None,"before ,FO 63",,,Pearl Took,http://lotr.wikia.com//wiki/Pearl_Took,lotr
5cd99d4bde30eff6ebccfe2e,"1.34m (4'5"")",Hobbit,Male,TA 2990,Diamond of Long Cleeve,FO 65,,Almost golden,Peregrin Took,http://lotr.wikia.com//wiki/Peregrin_Took,lotr
5cd99d4bde30eff6ebccfe2f,,Hobbit,Female,SR 1256,Hildigrim Took,,,,Rosa (Baggins) Took,http://lotr.wikia.com//wiki/Rosa_(Baggins)_Took,lotr
5cd99d4bde30eff6ebccfe30,,Hobbit,Male,TA 2890,Unnamed wife,TA 2981,,,Sigismond Took,http://lotr.wikia.com//wiki/Sigismond_Took,lotr
5cd99d4bde30eff6ebccfe31,,Elf,Male,YT 1300,Elenwë,FA 510,"Nevrast,Gondolin",Dark,Turgon,http://lotr.wikia.com//wiki/Turgon,lotr
5cd99d4bde30eff6ebccfe32,,Human,Male,TA 2855,Unnamed wife,TA 2953,,,Turgon (Steward),http://lotr.wikia.com//wiki/Turgon_(Steward),lotr
5cd99d4bde30eff6ebccfe33,Tall,Human,Male,FA 464,Nienor,FA 499,,Dark,Túrin,http://lotr.wikia.com//wiki/T%C3%BArin,lotr
5cd99d4bde30eff6ebccfe34,,Elf,Male,YT,Unnamed wife,,,,Tulkastor,http://lotr.wikia.com//wiki/Tulkastor,lotr
5cd99d4bde30eff6ebccfe35,Tall,Human,Male,FA 472,Idril Celebrindal,None; sailed into the West and was accounted amongst the Eldar,,Golden,Tuor,http://lotr.wikia.com//wiki/Tuor,lotr
5cd99d4bde30eff6ebccfe36,,Human,Male,TA 397,Unnamed wife,TA 667,Gondor,,Turambar,http://lotr.wikia.com//wiki/Turambar,lotr
5cd99d4bde30eff6ebccfe37,,Human,Male,"Mid ,First Age",,FA 473,,,Uldor,http://lotr.wikia.com//wiki/Uldor,lotr
5cd99d4bde30eff6ebccfe38,,Human,Male,TA 2815,Unnamed wife,TA 2914,,,Túrin II,http://lotr.wikia.com//wiki/T%C3%BArin_II,lotr
5cd99d4bde30eff6ebccfe39,,Human,Male,"Late ,First Age",Unnamed wife,FA 473,,,Ulfang,http://lotr.wikia.com//wiki/Ulfang,lotr
5cd99d4bde30eff6ebccfe3a,,Human,Male,"Mid ,First Age",,FA 473,,,Ulfast,http://lotr.wikia.com//wiki/Ulfast,lotr
5cd99d4bde30eff6ebccfe3b,,Human,Male,"Early ,Second Age",Unnamed wife,Mid Second Age,,,Ulbar,http://lotr.wikia.com//wiki/Ulbar,lotr
5cd99d4bde30eff6ebccfe3c,,Human,Male,TA 2165,Unnamed wife,TA 2278,,,Túrin I,http://lotr.wikia.com//wiki/T%C3%BArin_I,lotr
